"pruid","prname","prnameFR","date","numconf","numprob","numdeaths","numtotal","numtested","numrecover"
11,"Prince Edward Island","Île-du-Prince-Édouard","25-02-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","26-02-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","27-02-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","28-02-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","29-02-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","01-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","02-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","03-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","04-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","05-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","06-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","07-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","08-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","09-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","10-03-2020","0","0",0,"0","0","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","11-03-2020","0","0",0,"0","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","12-03-2020","0","0",0,"0","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","13-03-2020","0","0",0,"0","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","14-03-2020","0","0",0,"0","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","15-03-2020","1","0",0,"1","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","16-03-2020","1","0",0,"1","6","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","17-03-2020","1","0",0,"1","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","18-03-2020","1","0",0,"1","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","19-03-2020","2","0",0,"2","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","20-03-2020","2","0",0,"2","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","21-03-2020","2","0",0,"2","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","22-03-2020","3","0",0,"3","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","23-03-2020","3","0",0,"3","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","24-03-2020","3","0",0,"3","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","25-03-2020","5","0",0,"5","75","0"
11,"Prince Edward Island","Île-du-Prince-Édouard","26-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","27-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","28-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","29-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","30-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","31-03-2020","9","0",0,"9","75","1"
11,"Prince Edward Island","Île-du-Prince-Édouard","01-04-2020","9","0",0,"9","75","3"
11,"Prince Edward Island","Île-du-Prince-Édouard","02-04-2020","9","0",0,"9","75","3"
11,"Prince Edward Island","Île-du-Prince-Édouard","03-04-2020","9","0",0,"9","75","3"
11,"Prince Edward Island","Île-du-Prince-Édouard","04-04-2020","9","0",0,"9","839","3"
11,"Prince Edward Island","Île-du-Prince-Édouard","05-04-2020","9","0",0,"9","839","6"
11,"Prince Edward Island","Île-du-Prince-Édouard","06-04-2020","9","0",0,"9","839","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","07-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","08-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","09-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","10-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","11-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","12-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","13-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","14-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","15-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","16-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","17-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","18-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","19-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","20-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","21-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","22-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","23-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","24-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","25-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","26-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","27-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","28-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","29-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","30-04-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","01-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","02-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","03-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","04-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","05-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","06-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","07-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","08-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","09-05-2020","9","0",0,"9","939","8"
11,"Prince Edward Island","Île-du-Prince-Édouard","10-05-2020","9","0",0,"9","939","8"
12,"Nova Scotia","Nouvelle-Écosse","31-12-2019","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","01-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","02-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","03-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","04-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","05-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","06-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","07-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","08-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","09-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","10-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","11-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","12-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","13-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","14-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","15-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","16-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","17-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","18-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","19-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","20-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","21-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","22-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","23-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","24-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","25-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","26-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","27-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","28-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","29-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","30-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","31-01-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","01-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","02-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","03-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","04-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","05-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","06-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","07-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","08-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","09-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","10-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","11-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","12-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","13-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","14-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","15-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","16-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","17-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","18-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","19-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","20-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","21-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","22-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","23-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","24-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","25-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","26-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","27-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","28-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","29-02-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","01-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","02-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","03-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","04-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","05-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","06-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","07-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","08-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","09-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","10-03-2020","0","0",0,"0","0","0"
12,"Nova Scotia","Nouvelle-Écosse","11-03-2020","0","0",0,"0","103","0"
12,"Nova Scotia","Nouvelle-Écosse","12-03-2020","0","0",0,"0","182","0"
12,"Nova Scotia","Nouvelle-Écosse","13-03-2020","0","0",0,"0","182","0"
12,"Nova Scotia","Nouvelle-Écosse","14-03-2020","0","0",0,"0","481","0"
12,"Nova Scotia","Nouvelle-Écosse","15-03-2020","0","0",0,"0","481","0"
12,"Nova Scotia","Nouvelle-Écosse","16-03-2020","0","3",0,"3","481","0"
12,"Nova Scotia","Nouvelle-Écosse","17-03-2020","0","5",0,"5","481","0"
12,"Nova Scotia","Nouvelle-Écosse","18-03-2020","1","6",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","19-03-2020","5","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","20-03-2020","5","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","21-03-2020","9","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","22-03-2020","9","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","23-03-2020","9","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","24-03-2020","9","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","25-03-2020","9","9",0,"7","481","0"
12,"Nova Scotia","Nouvelle-Écosse","26-03-2020","9","9",0,"73","481","2"
12,"Nova Scotia","Nouvelle-Écosse","27-03-2020","90","9",0,"90","481","2"
12,"Nova Scotia","Nouvelle-Écosse","28-03-2020","90","9",0,"90","481","4"
12,"Nova Scotia","Nouvelle-Écosse","29-03-2020","90","9",0,"90","4984","4"
12,"Nova Scotia","Nouvelle-Écosse","30-03-2020","90","9",0,"90","5492","4"
12,"Nova Scotia","Nouvelle-Écosse","31-03-2020","90","9",0,"90","6614","4"
12,"Nova Scotia","Nouvelle-Écosse","01-04-2020","90","9",0,"90","7405","4"
12,"Nova Scotia","Nouvelle-Écosse","02-04-2020","90","9",0,"90","8059","4"
12,"Nova Scotia","Nouvelle-Écosse","03-04-2020","90","9",0,"90","8799","4"
12,"Nova Scotia","Nouvelle-Écosse","04-04-2020","90","9",0,"90","9722","4"
12,"Nova Scotia","Nouvelle-Écosse","05-04-2020","90","9",0,"90","9722","50"
12,"Nova Scotia","Nouvelle-Écosse","06-04-2020","90","9",0,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","07-04-2020","90","9",0,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","08-04-2020","90","9",1,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","09-04-2020","90","9",2,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","10-04-2020","90","9",2,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","11-04-2020","90","9",2,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","12-04-2020","90","9",2,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","13-04-2020","90","9",3,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","14-04-2020","90","9",3,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","15-04-2020","90","9",3,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","16-04-2020","90","9",3,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","17-04-2020","90","9",4,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","18-04-2020","90","9",7,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","19-04-2020","90","9",9,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","20-04-2020","90","9",9,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","21-04-2020","90","9",10,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","22-04-2020","90","9",12,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","23-04-2020","90","9",16,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","24-04-2020","90","9",16,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","25-04-2020","90","9",22,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","26-04-2020","90","9",24,"90","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","27-04-2020","900","9",24,"900","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","28-04-2020","915","9",27,"915","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","29-04-2020","935","9",28,"935","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","30-04-2020","947","9",28,"947","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","01-05-2020","959","9",29,"959","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","02-05-2020","963","9",31,"963","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","03-05-2020","971","9",37,"971","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","04-05-2020","985","9",38,"985","9722","64"
12,"Nova Scotia","Nouvelle-Écosse","05-05-2020","991","9",41,"991","9722","652"
12,"Nova Scotia","Nouvelle-Écosse","06-05-2020","998","9",41,"998","9722","661"
12,"Nova Scotia","Nouvelle-Écosse","07-05-2020","998","9",44,"998","9722","708"
12,"Nova Scotia","Nouvelle-Écosse","08-05-2020","998","9",46,"998","9722","722"
12,"Nova Scotia","Nouvelle-Écosse","09-05-2020","998","9",47,"998","9722","743"
12,"Nova Scotia","Nouvelle-Écosse","10-05-2020","998","9",47,"998","9722","749"
13,"New Brunswick","Nouveau-Brunswick","31-12-2019","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","01-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","02-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","03-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","04-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","05-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","06-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","07-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","08-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","09-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","10-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","11-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","12-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","13-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","14-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","15-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","16-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","17-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","18-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","19-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","20-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","21-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","22-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","23-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","24-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","25-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","26-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","27-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","28-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","29-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","30-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","31-01-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","01-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","02-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","03-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","04-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","05-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","06-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","07-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","08-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","09-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","10-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","11-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","12-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","13-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","14-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","15-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","16-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","17-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","18-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","19-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","20-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","21-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","22-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","23-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","24-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","25-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","26-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","27-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","28-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","29-02-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","01-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","02-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","03-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","04-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","05-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","06-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","07-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","08-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","09-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","10-03-2020","0","0",0,"0","0","0"
13,"New Brunswick","Nouveau-Brunswick","11-03-2020","0","0",0,"0","22","0"
13,"New Brunswick","Nouveau-Brunswick","12-03-2020","0","1",0,"1","44","0"
13,"New Brunswick","Nouveau-Brunswick","13-03-2020","1","1",0,"1","44","0"
13,"New Brunswick","Nouveau-Brunswick","14-03-2020","1","1",0,"2","82","0"
13,"New Brunswick","Nouveau-Brunswick","15-03-2020","1","1",0,"2","82","0"
13,"New Brunswick","Nouveau-Brunswick","16-03-2020","1","5",0,"6","82","0"
13,"New Brunswick","Nouveau-Brunswick","17-03-2020","2","5",0,"7","82","0"
13,"New Brunswick","Nouveau-Brunswick","18-03-2020","2","6",0,"8","82","0"
13,"New Brunswick","Nouveau-Brunswick","19-03-2020","7","6",0,"8","82","0"
13,"New Brunswick","Nouveau-Brunswick","20-03-2020","7","6",0,"8","82","0"
13,"New Brunswick","Nouveau-Brunswick","21-03-2020","9","8",0,"8","865","0"
13,"New Brunswick","Nouveau-Brunswick","22-03-2020","9","8",0,"8","924","0"
13,"New Brunswick","Nouveau-Brunswick","23-03-2020","9","8",0,"8","924","0"
13,"New Brunswick","Nouveau-Brunswick","24-03-2020","9","8",0,"8","924","0"
13,"New Brunswick","Nouveau-Brunswick","25-03-2020","9","8",0,"8","924","0"
13,"New Brunswick","Nouveau-Brunswick","26-03-2020","9","8",0,"8","924","0"
13,"New Brunswick","Nouveau-Brunswick","27-03-2020","9","8",0,"8","924","1"
13,"New Brunswick","Nouveau-Brunswick","28-03-2020","9","8",0,"8","924","2"
13,"New Brunswick","Nouveau-Brunswick","29-03-2020","9","8",0,"8","924","2"
13,"New Brunswick","Nouveau-Brunswick","30-03-2020","9","8",0,"8","924","2"
13,"New Brunswick","Nouveau-Brunswick","31-03-2020","9","8",0,"8","924","9"
13,"New Brunswick","Nouveau-Brunswick","01-04-2020","9","8",0,"81","924","9"
13,"New Brunswick","Nouveau-Brunswick","02-04-2020","91","8",0,"91","924","9"
13,"New Brunswick","Nouveau-Brunswick","03-04-2020","95","8",0,"95","924","9"
13,"New Brunswick","Nouveau-Brunswick","04-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","05-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","06-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","07-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","08-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","09-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","10-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","11-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","12-04-2020","98","8",0,"98","924","9"
13,"New Brunswick","Nouveau-Brunswick","13-04-2020","98","8",0,"98","924","9"
